RecordID,fProfit
2778,50971.1088668045
2779,60956.995630584
2780,79218.5235765933
2781,49164.8795596931
2782,86735.6945571996
2783,55289.047788402
2784,66844.8556608353
2785,57498.4119920433
2786,58737.1646583626
2787,63810.5438228025
2788,64718.0466961515
2789,66882.333899659
2790,73280.4949332594
2791,59248.854082475
2792,52257.401311851
2793,59253.3069140403
2794,52344.7118898684
2795,117741.340355974
2796,61250.0043908344
2797,85724.386711334
2798,50901.2395935707
2799,54350.0259569827
2800,73904.1279703945
2801,56127.2071460101
2802,66700.1715496679
2803,50185.0490206738
2804,64226.6424705392
2805,61725.6739112073
2806,63054.8118715784
2807,63172.9479012646
2808,73676.2002671246
2809,62065.6854979389
2810,77627.4530066537
2811,74806.0394001176
2812,61622.1146162616
2813,62456.8323915939
2814,59769.2398502924
2815,54274.361218782
2816,54915.5444693225
2817,55396.6733229544
2818,78047.4698686244
2819,56337.3401706878
2820,58454.9858885557
2821,57449.5122800596
2822,71503.1612488545
2823,65761.4398897353
2824,66756.1415155658
2825,59569.6373563661
2826,65771.5314351396
2827,68045.7678248728
2828,60967.4246217727
2829,65025.376053957
2830,87250.3006976413
2831,56254.5251618403
2832,61343.5751773116
2833,107827.021757522
2834,67907.4793525116
2835,55534.4585378561
2836,53667.1063307554
2837,56243.7335262904
2838,62045.1640271109
2839,48384.2888432288
2840,58966.6492803785
2841,68418.8642107217
2842,61872.4269439461
2843,80829.2135420233
2844,60614.8245288725
2845,58297.8985872321
2846,56521.4225924159
2847,51193.8448832385
2848,60733.2524709859
2849,60283.6812203841
2850,58905.9983028734
2851,63098.9421207226
2852,67973.9670254412
2853,75548.5215365692
2854,71660.2676351334
2855,67647.5743674237
2856,64958.2984392295
2857,66290.0865296801
2858,56161.1833652968
2859,51066.8301690861
2860,81765.5266870411
2861,56551.4409729816
2862,68861.1263759039
2863,51871.9947852661
2864,55231.8915260348
2865,55384.552792989
2866,64806.4356300117
2867,73196.6877512312
2868,65483.4234176705
2869,48012.3379253429
2870,72256.7439709716
2871,63153.3189391248
2872,59641.3898016065
2873,75252.3908089856
2874,56825.6370135175
2875,59229.8942341359
2876,53371.9967214004
2877,68260.1072935651
2878,63093.7763432074
2879,55589.7005307418
2880,58152.5876168234
2881,53036.5981530368
2882,58991.7530770919
2883,55563.2507550692
2884,61321.7372840369
2885,66371.4793229452
2886,63826.713767514
2887,49679.7075106067
2888,52756.1447280528
2889,65805.010941224
2890,53658.6023212081
2891,47074.6644476675
2892,58041.2538095325
2893,76264.189830341
2894,46410.5240170937
2895,48743.5400001759
2896,55569.8800537053
2897,69645.381279774
2898,58478.562562852
2899,66242.405487607
2900,65927.1519362862
2901,52513.3406308078
2902,66980.0451859254
2903,69074.605301134
2904,60023.108676318
2905,65612.7940563566
2906,58784.1869746203
2907,66424.2626035955
2908,60153.1548122569
2909,69053.4276350947
2910,64881.1388162087
2911,97929.7717897202
2912,63633.9519253348
2913,63330.0878870477
2914,56713.8349350345
2915,72412.0396163911
2916,68164.4507000239
2917,76429.902072069
2918,63763.56328246
2919,59136.5507703853
2920,57546.2659297366
2921,46778.9847874003
2922,62845.7936817414
2923,83653.8900811422
2924,60153.455101514
2925,60039.2128839857
2926,116935.075602089
2927,58076.9969267685
2928,55580.9700991905
2929,108694.626003942
2930,57007.705574385
2931,54891.2763380892
2932,91679.7949068826
2933,65621.9256797234
2934,64807.3976561837
2935,60583.1040478934
2936,57889.3308196805
2937,53955.616042758
2938,60648.5060925137
2939,55240.9134346628
2940,55342.6542309252
2941,60681.6860084385
2942,61108.3014178431
2943,86317.3744146482
2944,57884.8641302269
2945,55792.4211321189
2946,54439.7730306956
2947,59819.0236855515
2948,59208.8452202339
2949,54906.3047335384
2950,57219.1084394223
2951,57863.4465081977
2952,57123.7667885622
2953,66953.9404813199
2954,63717.579536014
2955,75197.8506629008
2956,63636.981715798
2957,59555.2235303841
2958,68331.3806779237
2959,61625.3034724766
2960,66895.1908006958
2961,66176.0595540359
2962,95775.3618930722
2963,58829.6453831041
2964,69271.0302904207
2965,56688.7590045986
2966,54611.7256036266
2967,59524.9377736491
2968,53802.2710694425
2969,65506.6491687257
2970,61513.6063642566
2971,65670.0955976384
2972,59868.8104537439
2973,83888.1208043328
2974,71577.0751042865
2975,92971.7336898134
2976,69695.6680781588
2977,79177.5343122364
2978,62056.7469305374
2979,56561.0039237501
2980,55136.9029307175
2981,50884.1509827839
2982,52529.4319454353
2983,75755.6920646754
2984,57426.524815387
2985,55324.521803548
2986,51048.7230470817
2987,56296.1886974689
2988,99416.6780701458
2989,67105.4399775834
2990,77046.0732393521
2991,54760.7004968967
2992,53995.8212511235
2993,54014.4807097697
2994,53454.4050679724
2995,61622.0167048724
2996,59298.166381328
2997,53082.0717239148
2998,47172.655247032
2999,52254.2992109059
3000,70036.8965615937
3001,60682.6672377834
3002,74747.3514044463
3003,58461.1408571132
3004,54687.43920125
3005,71180.2174070865
3006,55437.5614063688
3007,49238.3102242014
3008,56934.0135237405
3009,60644.4219282736
3010,63056.8757113609
3011,53755.0023385849
3012,60428.8551659746
3013,60808.2243009124
3014,56090.0672617292
3015,61824.5549801924
3016,73178.8484228986
3017,71664.1188808225
3018,59665.2657149111
3019,66178.4431240459
3020,57115.8187598855
3021,53779.9384149512
3022,58728.5976807908
3023,54890.9791797221
3024,48371.3922458365
3025,65193.9004941257
3026,62837.1759011082
3027,54575.9326651972
3028,67294.9224738892
3029,58267.45560405
3030,68087.8469568185
3031,66188.0384200616
3032,51571.7957494214
3033,100015.514031401
3034,65383.737525435
3035,59272.0528243706
3036,61214.1787248474
3037,63692.9016594211
3038,56654.6825217168
3039,63020.5624063438
3040,58626.6101699868
3041,50841.3965169738
3042,123431.424200295
3043,56598.816869794
3044,54921.1035619678
3045,58462.0027789576
3046,80153.4698442955
3047,70607.28122988
3048,54612.7509306078
3049,64320.0275413421
3050,62921.3242294928
3051,63210.7574653786
3052,66079.2585136528
3053,57964.1934456647
3054,63677.8529244823
3055,60248.1127019264
3056,74510.1628021385
3057,66941.1293967631
3058,54700.9699498035
3059,56913.1493647737
3060,54848.5638501995
3061,61913.0692180624
3062,115372.18242681
3063,55705.1831872454
3064,104131.32586293
3065,54386.0750888883
3066,76491.4770756135
3067,65262.8959203042
3068,76948.9733584783
3069,62536.1046984168
3070,45041.2625056734
3071,59764.1543909501
3072,60136.8477094148
3073,54575.6432485457
3074,64312.0984177995
3075,59719.6584287943
3076,53858.8650191362
3077,61747.2869699954
3078,62588.3499241304
3079,52359.8286278654
3080,66451.9484095387
3081,54348.57398516
3082,81953.6868354544
3083,71537.5482918953
3084,52684.5695365494
3085,71707.5620384903
3086,66028.0923448772
3087,59049.0283626918
3088,68474.1144355402
3089,56004.0933207087
3090,69558.5640250638
3091,51825.8950093704
3092,57879.6313171019
3093,56417.8244215472
3094,59636.7532516423
3095,52631.7787242733
3096,70383.7558789112
3097,63252.2113395234
3098,60875.111558628
3099,65182.837886027
3100,56684.011252573
3101,66400.0162074247
3102,63277.4346978776
3103,57781.6902512277
3104,59893.3263165948
3105,61125.6699747829
3106,66349.2959213141
3107,63841.0443505578
3108,54845.5569897687
3109,111198.844382642
3110,64983.282437931
3111,52291.5301719348
3112,63917.5158690345
3113,61353.7355643455
3114,56021.138279256
3115,55890.0662408813
3116,59450.7327269714
3117,56825.7152179207
3118,60870.7389199632
3119,59141.3438914101
3120,63870.0177870703
3121,62238.4643191314
3122,57272.4264099163
3123,50552.7009811651
3124,58433.4739169245
3125,62505.217864528
3126,59833.0358422982
3127,49004.8722190991
3128,78317.9315207423
3129,76381.1168191099
3130,61935.6076999108
3131,73283.0684280871
3132,66482.4575528107
3133,54842.5946885
3134,55196.2178024981
3135,113111.021296392
3136,65576.7819677504
3137,51894.1255414631
3138,59183.9965346353
3139,64866.4900645087
3140,58331.163230262
3141,57760.2878872072
3142,121461.027889463
3143,68592.9029362583
3144,65845.8016419108
3145,60161.0747506424
3146,50320.6507845666
3147,67756.2744549312
3148,57653.3620481463
3149,68770.3027001629
3150,73131.0500798713
3151,70638.7148275885
3152,51883.0779679248
3153,52755.0776249403
3154,58841.9950846759
3155,62462.064521209
3156,64705.5003478869
3157,68979.166747074
3158,90133.7813177023
3159,70154.8584738154
3160,54293.6907690946
3161,57326.2735284789
3162,56105.1752864741
3163,59792.5610648952
3164,67765.093861417
3165,108939.238759747
3166,65938.9231843972
3167,60715.2054616594
3168,54381.8856465461
3169,70819.6208275051
3170,56550.5018958845
3171,56240.1301366361
3172,53815.9562009195
3173,56917.2220373125
3174,75743.1408499443
3175,66289.5733382498
3176,58797.9213240108
3177,62265.358056447
3178,114781.013590065
3179,55138.1587756381
3180,64390.4789687633
3181,56560.7589500247
3182,150754.618879581
3183,53197.2643593971
3184,55086.2955756625
3185,74932.0937154167
3186,74799.1549893151
3187,50087.080966972
3188,72526.8735814079
3189,51913.858332631
3190,60959.157018613
3191,63500.0233287251
3192,61526.1037826804
3193,62225.4663259346
3194,63217.2110838096
3195,59323.5064581202
3196,52750.0920530613
3197,64923.5686338037
3198,72070.8804416484
3199,59382.0485401687
3200,54143.3073404813
3201,56660.474354054
3202,67494.4812377657
3203,57585.7590633253
3204,69098.4816648063
3205,67040.6810241634
3206,75808.4865006261
3207,73436.5650630266
3208,63684.9000656429
3209,59984.429216851
3210,75521.3328295318
3211,55212.9329302361
3212,59221.69304227
3213,78556.6256453779
3214,57730.934695537
3215,60052.223276877
3216,61832.1853022274
3217,60395.2569319003
3218,57218.459930822
3219,65857.7648410502
3220,55887.0523257317
3221,90119.1391557883
3222,61443.8218482402
3223,83454.5852486863
3224,53154.6095871872
3225,58994.0931645751
3226,57809.2971036876
3227,54081.7784897866
3228,71611.5967856943
3229,53207.5881163154
3230,56136.5815474371
3231,66062.2300641366
3232,53372.1582334726
3233,57679.6774328221
3234,55937.3570021074
3235,53135.444194803
3236,57880.0809010314
3237,61096.0432133824
3238,50152.3783340614
3239,90199.7092791794
3240,65437.9892943628
3241,52842.6634580753
3242,66143.2234565253
3243,50200.1335741655
3244,52900.6424981975
3245,64053.5531211881
3246,68356.1121003553
3247,71394.0771839571
3248,55019.6788541402
3249,56379.5710548291
3250,67732.9261931875
3251,72586.4253003227
3252,60056.2832479644
3253,82306.5943539505
3254,60769.6649817575
3255,69603.7405855305
3256,48650.9156421793
3257,73121.1554080205
3258,76015.0730612701
3259,78544.3034368308
3260,56020.4902036901
3261,58257.3455479237
3262,72662.7819376156
3263,60667.1058181036
3264,61565.746662088
3265,52487.0769606887
3266,67462.3031387892
3267,66263.5258313929
3268,86649.316586204
3269,58331.6877202977
3270,68146.7261633392
3271,58564.9670650769
3272,54330.1211400901
3273,61174.3708270654
3274,54871.8488599189
3275,58506.5894747706
3276,69841.6359665315
3277,71445.1999292811
3278,47801.2293331863
3279,69720.48871757
3280,62918.907697284
3281,56916.1517942378
3282,67933.1095869021
3283,58432.8401657841
3284,68003.7373546836
3285,67680.4069559547
3286,55408.9420830052
3287,67841.6704028607
3288,67878.6721016852
3289,56095.6870588282
3290,50975.8275204829
3291,61067.9287539791
3292,57856.4008523016
3293,53509.6277484044
3294,76136.2364778871
3295,62788.0479577187
3296,83849.0907121605
3297,58677.6159048328
3298,58228.2797154205
3299,56815.0772991676
3300,64651.6421950653
3301,57855.450512085
3302,66534.2305431975
3303,66869.9532468327
3304,64889.6935948955
3305,60641.2963863488
3306,54841.3444101701
3307,54729.9434325103
3308,63117.2163925979
3309,76142.7883510149
3310,55881.5556048223
3311,62251.6399721996
3312,57359.2205588057
3313,70673.788168335
3314,67477.8636217647
3315,74509.4103998284
3316,68610.3475279654
3317,59230.605117194
3318,59373.0177141061
3319,83575.9437288372
3320,58615.0110480395
3321,56767.213445962
3322,67609.498851379
3323,56249.6709104772
3324,67746.2347540908
3325,60096.9214392697
3326,57758.7817106709
3327,58377.1452294153
3328,60020.9099126709
3329,56597.9286349741
3330,54903.3950477908
3331,62564.0256127128
3332,92997.9357112168
3333,49242.2719258616
3334,58851.8745830308
3335,60128.1106923513
3336,98071.0092577162
3337,55781.7619747838
3338,59343.4814304646
3339,57369.9986760095
3340,134566.003013641
3341,68231.4257621491
3342,56923.2553775241
3343,67557.4418476448
3344,54461.8028994782
3345,57985.0017335812
3346,61662.2940017938
3347,53528.6736423691
3348,62050.3105283388
3349,55505.5030620182
3350,60620.3081520721
3351,59066.8075844928
3352,61148.6133608584
3353,56669.6547769338
3354,53830.2437756073
3355,59064.5755971095
3356,59974.097935217
3357,78468.2818904813
3358,61561.290706417
3359,63429.0802066398
3360,59616.7483510987
3361,77945.2431381038
3362,58561.8742024341
3363,91968.096929268
3364,57579.6157681455
3365,62866.4971934334
3366,53952.8719197642
3367,71365.2719892276
3368,59107.8001442367
3369,60186.7673663313
3370,72074.0837995823
3371,55861.4874065873
3372,67144.9327337989
3373,122006.578904917
3374,65505.521223779
3375,63406.9180792113
3376,65185.8824309248
3377,55002.1430831245
3378,54194.2000695824
3379,119353.901126765
3380,56758.108835744
3381,66671.0341384241
3382,84637.4051877278
3383,57559.7354567095
3384,59952.8183757884
3385,52275.1228863341
3386,57599.5833755769
3387,54955.2360782929
3388,62339.6929594525
3389,58746.6871531872
3390,60535.9703013179
3391,68288.6680718832
3392,70288.3865737181
3393,56128.6627329325
3394,52831.0668069811
3395,57208.3055672279
3396,60956.0155029069
3397,61970.2327637131
3398,56891.2585018098
3399,62594.4932311497
3400,67360.6838633895
3401,58281.2076228627
3402,57506.5997775332
3403,51144.8145997035
3404,58034.9012606093
3405,57133.9482600469
3406,55946.2910240975
3407,52996.3354880524
3408,67817.0154746467
3409,73847.0022333088
3410,61309.911248948
3411,72100.2452275939
3412,67413.9791424353
3413,51862.1181416648
3414,62881.2200184376
3415,79833.841080183
3416,58039.6054725536
3417,49508.2331949545
3418,65860.8276080955
3419,54456.5105878284
3420,63506.6652073632
3421,64557.4654900542
3422,76686.5058719685
3423,57583.53371094
3424,55465.0990877113
3425,62956.1145592505
3426,65732.9426037703
3427,58632.0836197632
3428,62433.6661547466
3429,65380.8496672615
3430,63106.5387587122
3431,52505.4772105421
3432,65955.8789326871
3433,61295.9348563805
3434,57622.0164036035
3435,64565.0403549059
3436,60224.091363034
3437,73555.4708604852
3438,52094.0925742663
3439,65092.3343695342
3440,58026.0840171329
3441,65859.1260214795
3442,66979.227713287
3443,68476.2235084252
3444,59381.4010047555
3445,70254.7358543178
3446,76909.5591009467
3447,57196.6457229858
3448,65277.1055540847
3449,65257.2688759709
3450,79935.9294508489
3451,56997.4647652166
3452,58646.631541668
3453,61716.2528007124
3454,107490.521679477
3455,57319.6336355255
3456,68036.7250291438
3457,82843.2381368448
3458,54584.9429261519
3459,61462.6422296084
3460,58148.5834685074
3461,55832.2168144686
3462,65658.3182116562
3463,64695.6608854201
3464,60925.2014691848
3465,71057.5615494562
3466,105554.229234078
3467,61064.1704371618
3468,60378.8039511371
3469,70708.5071452179
3470,65976.0090524943
3471,69308.156166709
3472,54696.8615608168
3473,58271.3693943582
3474,55544.8430448447
3475,58158.0988800235
3476,63255.6177045671
3477,54455.3226839052
3478,59271.5049685105
3479,81668.6404145434
3480,66211.8736767719
3481,57892.8506748048
3482,57732.0103765068
3483,69335.4220255578
3484,124324.081317186
3485,110952.166564538
3486,57644.3093237856
3487,74578.1089576018
3488,120727.559310222
3489,96578.4687635976
3490,54671.1706299829
3491,67328.5175728101
3492,62216.4858723549
3493,61618.2204401544
3494,107863.176871357
3495,65269.5538283562
3496,56442.0819627841
3497,57712.4097145463
3498,52632.2040062552
3499,62401.9354948884
3500,71320.9458452339
3501,56362.3021183767
3502,77293.081368375
3503,69368.422523545
3504,69478.7335966736
3505,58584.2152588987
3506,68106.2936706737
3507,56406.6419328422
3508,61581.9484481767
3509,50266.1917808801
3510,46560.5487033819
3511,60225.8961490376
3512,54091.6811811753
3513,64561.7729774406
3514,51784.6209428102
3515,48663.6355783533
3516,53420.9067788095
3517,54323.1780282156
3518,57041.9213963963
3519,57667.7587625823
3520,61902.670119113
3521,52718.34636651
3522,58732.6255228045
3523,63616.8001311484
3524,66190.7690346618
3525,122624.442870225
3526,60096.8842917094
3527,57013.4474848825
3528,87226.6966617961
3529,64084.3120233545
3530,73017.1032206545
3531,81953.9570680802
3532,57831.6776552682
3533,53546.5033877959
3534,51858.5148334457
3535,75875.5550120586
3536,53344.437984535
3537,61291.2759790139
3538,72349.1543231616
3539,64774.47173112
3540,58652.1943192011
3541,84554.8701307353
3542,70888.237982562
3543,63356.8321913568
3544,60570.5680664919
3545,67613.1066538831
3546,70967.3471725472
3547,54384.2502920146
3548,79355.2829828723
3549,58016.4051103416
3550,56567.1756365269
3551,58697.5158066309
3552,53866.8893077942
3553,77057.8130101653
3554,60135.6915331365
3555,53525.8419081016
3556,65165.6162242959
3557,72557.563525661
3558,76415.9451987287
3559,47907.865245071
3560,69777.969244341
3561,55964.1049047118
3562,57857.5671695744
3563,52034.4790323958
3564,61640.7460429703
3565,68340.9989585512
3566,98614.3144217501
3567,54096.2642142152
3568,76201.3035824056
3569,56909.1912378769
3570,61612.5829408389
3571,61115.4328432023
3572,71900.3536146313
3573,55166.8366706056
3574,61143.0845578555
3575,51348.4507547187
3576,55189.2793639205
3577,61299.620429767
3578,59873.3110261032
3579,69559.874898845
3580,63114.5693382479
3581,71221.6735983432
3582,56426.5488577017
3583,60333.4119175836
3584,57747.4616842243
3585,70007.7898877591
3586,68523.4372791213
3587,53262.4103289094
3588,59079.2791715443
3589,62720.6312638948
3590,51451.9750438823
3591,65381.9288807445
3592,58545.2509855804
3593,61507.3745953071
3594,58880.9748148831
3595,63026.3411684964
3596,48551.3533648501
3597,60430.0422290779
3598,80469.2477888797
3599,77297.1041591927
3600,63675.627610637
3601,58666.009181921
3602,55590.3717910457
3603,51825.3482488478
3604,63917.514552483
3605,59653.2766751271
3606,58537.98644081
3607,80338.3978276484
3608,75379.7250088936
3609,57645.9810223894
3610,49653.9038301154
3611,57941.0466541409
3612,69788.177034836
3613,59607.0228791446
3614,55226.9773401473
3615,56068.7485301924
3616,56095.7056822701
3617,59382.2334233494
3618,66215.4456953839
3619,60970.1624971973
3620,62426.057854629
3621,56813.4041045824
3622,65563.4876451329
3623,63590.375061872
3624,59074.0328944357
3625,76618.6701798255
3626,61360.6474409164
3627,52306.5861752843
3628,63219.9970216674
3629,52646.1926059778
3630,66833.0062559403
3631,56647.0758736656
3632,55425.3029404011
3633,60595.0903777327
3634,57571.4302812144
3635,67766.0559262395
3636,92454.0379405897
3637,58781.5086927582
3638,112767.723138275
3639,56134.5982821909
3640,66222.4075715113
3641,54334.2923458607
3642,53157.1594246209
3643,56150.755693589
3644,56470.6638086451
3645,56194.4189723146
3646,70951.0031590442
3647,116893.88696741
3648,63290.1638750664
3649,53373.9142016865
3650,65512.3437538517
3651,68034.3062087512
3652,71622.6371116571
3653,52816.5322332175
3654,63383.4721996227
3655,54143.1088687175
3656,57218.100033304
3657,51251.4693110017
3658,68451.7559131641
3659,60496.5120706294
3660,66322.8630180533
3661,69419.9510853304
3662,61608.7271599476
3663,56293.3746373739
3664,60180.5578635668
3665,58331.653895126
3666,58494.53374301
3667,88918.0293164661
3668,74466.717911345
3669,65511.5189857692
3670,52850.2466786633
3671,54638.0192085041
3672,60973.5386499538
3673,67660.7050115859
3674,51320.1299624262
3675,66183.0279829603
3676,59576.0494992131
3677,54779.9135168443
3678,48710.5784855392
3679,55818.4952697667
3680,69485.4188973279
3681,61419.6539203169
3682,63849.7217940776
3683,53913.8939186994
3684,55529.3147859581
3685,63405.8369513248
3686,62448.9157946059
3687,53565.0415418061
3688,58129.8109791018
3689,118547.778989743
3690,56869.3941689441
3691,53056.5044696767
3692,56814.4495002938
3693,52784.6295260523
3694,82839.8397997814
3695,57495.5702956253
3696,60513.1570564553
3697,78466.9024292876
3698,64986.2021184253
3699,54508.9283860573
3700,74461.2883318978
3701,64444.9692316909
3702,51573.1438105145
3703,54907.2934996481
3704,86349.2810003767
3705,64056.5119375077
3706,68350.6935940017
3707,50120.7434441193
3708,55430.9245784853
3709,52166.8470997765
3710,62746.0514497865
3711,69093.8258933906
3712,46439.7299265949
3713,74660.9423605878
3714,83636.6754970957
3715,68928.7148952087
3716,70934.3835652117
3717,70593.5308403114
3718,69699.8969487555
3719,61229.4190852047
3720,79729.1409427641
3721,76952.406598539
3722,59063.9062407097
3723,73314.784172562
3724,81167.1870850731
3725,52282.6294324766
3726,81665.4039389545
3727,65997.4875452539
3728,125654.629701466
3729,64611.4238389241
3730,47768.9068809479
3731,75558.66832141
3732,61737.9500221206
3733,49348.7758601879
3734,69593.3743881665
3735,60111.9842662847
3736,52494.7831360184
3737,58181.9464233136
3738,64732.7404724509
3739,56369.2822941037
3740,60200.7852761338
3741,56372.5528309491
3742,71178.7767804297
3743,51620.6924473861
3744,58956.06861591
3745,63408.5567269564
3746,68471.410282081
3747,59103.7919709115
3748,51660.4800413822
3749,57340.9083201728
3750,57018.0822559581
3751,59875.3066910246
3752,51260.4576854129
3753,61569.198823339
3754,58907.1187821908
3755,66346.1460633523
3756,64118.7508898526
3757,63291.2716697632
3758,73589.6867815049
3759,61401.8709460796
3760,61438.5572124449
3761,79723.831986666
3762,67234.6996216666
3763,73700.3621837536
3764,56690.6946113728
3765,66347.592704927
3766,64589.3490004602
3767,50876.0966416949
3768,68295.2995860601
3769,59313.816570547
3770,63882.4650811606
3771,64387.2665995606
3772,74016.579363446
3773,70169.7420160603
3774,56680.4994077002
3775,69688.9801561583
3776,64188.4273058589
3777,70492.4977839172
3778,67910.4517676535
3779,80346.4547758665
3780,58919.5728054384
3781,66217.8861036971
3782,82558.6032848204
3783,56502.4390426812
3784,69246.4395540882
3785,68738.2621640766
3786,80854.0033068349
3787,78726.0715566555
3788,54319.1300485486
3789,57795.263327629
3790,59146.101685048
3791,59557.1118770336
3792,63263.6025900608
3793,62532.013949669
3794,50720.6405589884
3795,55559.9151040304
3796,59958.6545225971
3797,66152.6037797313
3798,104072.933265931
3799,68114.996355682
3800,72299.2289089917
3801,122518.849477148
3802,65476.4942064648
3803,56700.1138418765
3804,73343.4285330102
3805,57068.820292659
3806,74805.9665303104
3807,68314.2431577805
3808,58225.1775311577
3809,95205.4792545393
3810,62475.0440741826
3811,219822.891193619
3812,59553.8388214656
3813,66673.0125547446
3814,59060.5024687712
3815,51172.1630954837
3816,64493.1446207529
3817,62781.4400268301
3818,63084.8127820986
3819,67286.0759191993
3820,55835.6403492766
3821,60520.3220427809
3822,54316.8612899466
3823,60215.3696103342
3824,55658.875170221
3825,65275.4963976189
3826,51136.4806191557
3827,59178.0882008422
3828,54219.8584252085
3829,46463.1504197571
3830,71067.2835057595
3831,81403.0397091125
3832,52494.4353800945
3833,49092.9773831551
3834,53906.5466109371
3835,64563.7126389156
3836,52553.3272843347
3837,57744.4567920604
3838,86820.9367768023
3839,52891.3879435218
3840,50961.7768012632
3841,68380.4417957603
3842,55216.8088933095
3843,63282.8093436406
3844,61290.168748515
3845,57258.1547965269
3846,47029.4781283786
3847,72816.6272654102
3848,69596.7806175497
3849,62078.9159060294
3850,116128.035080206
3851,68185.0579499738
3852,59248.4150843386
3853,53993.6758970499
3854,51694.6148725188
3855,65712.1990711515
3856,56247.5593669826
3857,58758.2591481288
3858,62527.0827344239
3859,59270.3141002655
3860,67518.0732501834
3861,56628.7869264996
3862,56167.622757901
3863,78272.0199533063
3864,76493.4755254061
3865,56755.3840349137
3866,52585.4281821123
3867,56065.8350979795
3868,56166.6765776269
3869,70043.9905549273
3870,92734.2324708608
3871,55471.0929933029
3872,67579.3584327123
3873,56430.1744462349
3874,52949.2557748891
3875,68986.6515734339
3876,60968.9577783466
3877,52668.4370745813
3878,60433.4776915313
3879,59640.9416619726
3880,94560.3866471573
3881,53082.6501369866
3882,59824.7538300764
3883,63829.8547939927
3884,111691.171034871
3885,59365.2730619151
3886,53561.9491392464
3887,58190.2735917799
3888,67539.7579202295
3889,55556.2839935392
3890,67337.0507690428
3891,75932.2814292345
3892,57824.0646902241
3893,63076.3947822387
3894,69596.920182553
3895,52830.1836489086
3896,55577.8679333433
3897,57088.7324540871
3898,58859.2788923837
3899,58568.4160412911
3900,62019.6329827195
3901,69663.4892441509
3902,58199.5242177817
3903,54921.3738881944
3904,71209.9915482855
3905,65562.8908271103
3906,69780.6164874444
3907,66101.3845212827
3908,64643.7393696157
3909,47720.8905977299
3910,57813.4065276112
3911,65279.2209107338
3912,66112.7784704644
3913,63269.9644292056
3914,55595.7251756029
3915,58863.3613615794
3916,64208.2140639715
3917,73535.3076319413
3918,56247.2711390946
3919,98850.0778445501
3920,60616.9946729469
3921,66220.3141875971
3922,68202.7962856577
3923,64701.4429318562
3924,60645.1679616976
3925,72503.7445999263
3926,81448.8333423391
3927,57282.7425750091
3928,51722.1696420431
3929,58331.2964242797
3930,55445.5370065309
3931,59566.8873921941
3932,51791.8480828571
3933,68887.1461507226
3934,63939.2268040298
3935,71723.7606275887
3936,52677.2588035444
3937,67421.9603355146
3938,55207.7293073176
3939,49893.0953355986
3940,68389.7445239747
3941,68643.3420485299
3942,61598.7050415498
3943,66457.8186210772
3944,61220.1512388863
3945,53995.1730581947
3946,57079.1074652445
3947,67408.0714491446
3948,55267.421163723
3949,64022.098119311
3950,69811.9591661252
3951,55239.5106733727
3952,54640.7370676558
3953,58062.5579096671
3954,106633.535105621
3955,97160.0686838134
3956,67746.9928182491
3957,51262.9896518282
3958,65796.8282986544
3959,113016.955289427
3960,60410.4571098087
3961,68002.1559262381
3962,64599.1684639654
3963,56567.5737696803
3964,85320.1499492984
3965,47554.2563760782
3966,56817.8901360938
3967,60532.4672270957
3968,65511.9418296397
3969,84429.785492154
3970,56952.457803433
3971,72314.2676202496
3972,51622.9701749061
3973,73001.6386765514
3974,57915.6157579559
3975,66966.4337162107
3976,68611.2901134701
3977,69121.7457753902
3978,57051.9471592301
3979,66910.276291881
3980,54654.3023303632
3981,58862.8284449706
3982,57069.4549501799
3983,51742.3647692713
3984,57625.5944914335
3985,57860.3732719688
3986,52516.7401277597
3987,81028.2222659998
3988,57880.7282829422
3989,49738.1790202536
3990,78073.8914739053
3991,62870.3080089965
3992,59179.722475501
3993,61637.8533705182
3994,64714.6429105693
3995,70866.9379750478
3996,57512.4945753163
3997,62414.7872795514
3998,59950.4105545223
3999,66634.3037664893
4000,55349.1296286936
4001,61976.4724679365
4002,66585.86257876
4003,58937.1187102512
4004,57979.7287072566
4005,58662.7175104009
4006,60532.979632127
4007,61069.1679883181
4008,49365.1925521432
4009,66100.7879642849
4010,84137.2715572544
4011,53855.3924741867
4012,54584.856136921
4013,66561.5481452005
4014,55160.3826899491
4015,76675.8373676536
4016,60040.0442356639
4017,59540.5539581964
4018,68241.4323091898
4019,61313.0324440454
4020,57584.4923341164
4021,51114.6899902486
4022,65350.5851217993
4023,63860.0183928958
4024,50960.216706152
4025,53350.080121458
4026,79345.3024148121
4027,60757.5433788122
4028,77357.559757931
4029,51364.08925202
4030,64665.6046569574
4031,61718.2427194485
4032,61392.6513097416
4033,59375.6845832307
4034,70560.8094402357
4035,58747.5226835755
4036,61691.1863871314
4037,95843.3718136722
4038,81243.1314361743
4039,48589.951701549
4040,53241.726453396
4041,50890.0645844192
4042,60998.3795563717
4043,64900.7374999601
4044,71978.4114366111
4045,49779.3243776116
4046,64333.4603204917
4047,80228.8679335222
4048,66764.1046338409
4049,72489.0165647161
4050,59273.32398042
4051,58945.6681258177
4052,63092.3444511827
4053,64494.1673964873
4054,51275.6465134924
4055,60326.0730564023
4056,66306.398287222
4057,50900.0090402991
4058,56093.9692131287
4059,58920.5734828519
4060,56046.2885495211
4061,62412.0841769194
4062,58678.9531562061
4063,128698.085942343
4064,60738.5347982168
